Mother,妈妈,1301
Father,爸爸,1302
Sister,姐妹,1303
Brother,兄弟,1304
Aunt,姑婶，伯母，舅妈，阿姨,1305
Uncle,舅舅，叔伯，姑父，姨夫,1306
Cousin,堂表兄弟；堂表姐妹,1307
Grandfather,祖父,1308
Grandmother,祖母,1309
