Where is the Hilton Hotel?,希尔顿酒店在哪？,901
Where is the nearest Restaurant?,最近的餐馆在哪？,902
Where is the post office?,邮局在哪儿？,903
Where is the railway station?,火车站在哪儿？,904
Where is the library?,图书馆在哪儿？,905
Where is the car park?,停车场在哪儿？,906
Here it is,在这儿。,907
There it is,在那儿。,908
To the left,向左转。,909
To the right,向右转。,910
Straight ahead,朝前直走。,911
Under the bridge ,在桥下。,912
Opposite the church,在教堂对面。,913
After the school,在学校后面。,914
